ACTIVITY DATE/TIME,CALORIES,STEPS,DISTANCE,FLOORS
2017-07-08 01:09:00,1.06149995326996,0,0,0
2017-07-08 01:10:00,1.06149995326996,0,0,0
2017-07-08 01:11:00,1.06149995326996,0,0,0
2017-07-08 01:12:00,1.06149995326996,0,0,0
2017-07-08 01:13:00,1.06149995326996,0,0,0
2017-07-08 01:14:00,1.06149995326996,0,0,0
2017-07-08 01:15:00,1.16764998435974,0,0,0
2017-07-08 01:16:00,1.16764998435974,0,0,0
2017-07-08 01:17:00,1.06149995326996,0,0,0
2017-07-08 01:18:00,1.06149995326996,0,0,0
2017-07-08 01:19:00,1.06149995326996,0,0,0
2017-07-08 01:20:00,1.06149995326996,0,0,0
2017-07-08 01:21:00,1.06149995326996,0,0,0
2017-07-08 01:22:00,1.06149995326996,0,0,0
2017-07-08 01:23:00,1.16764998435974,0,0,0
2017-07-08 01:24:00,1.06149995326996,0,0,0
2017-07-08 01:25:00,1.06149995326996,0,0,0
2017-07-08 01:26:00,1.06149995326996,0,0,0
2017-07-08 01:27:00,1.06149995326996,0,0,0
2017-07-08 01:28:00,1.06149995326996,0,0,0
2017-07-08 01:29:00,1.06149995326996,0,0,0
2017-07-08 01:30:00,1.06149995326996,0,0,0
2017-07-08 01:31:00,1.06149995326996,0,0,0
2017-07-08 01:32:00,1.06149995326996,0,0,0
2017-07-08 01:33:00,1.06149995326996,0,0,0
2017-07-08 01:34:00,1.06149995326996,0,0,0
2017-07-08 01:35:00,1.06149995326996,0,0,0
2017-07-08 01:36:00,1.06149995326996,0,0,0
2017-07-08 01:37:00,1.06149995326996,0,0,0
2017-07-08 01:38:00,1.06149995326996,0,0,0
2017-07-08 01:39:00,1.06149995326996,0,0,0
2017-07-08 01:40:00,1.06149995326996,0,0,0
2017-07-08 01:41:00,1.06149995326996,0,0,0
2017-07-08 01:42:00,1.06149995326996,0,0,0
2017-07-08 01:43:00,1.06149995326996,0,0,0
2017-07-08 01:44:00,1.06149995326996,0,0,0
2017-07-08 01:45:00,1.06149995326996,0,0,0
2017-07-08 01:46:00,1.06149995326996,0,0,0
2017-07-08 01:47:00,1.06149995326996,0,0,0
2017-07-08 01:48:00,1.06149995326996,0,0,0
2017-07-08 01:49:00,1.06149995326996,0,0,0
2017-07-08 01:50:00,1.06149995326996,0,0,0
2017-07-08 01:51:00,1.06149995326996,0,0,0
2017-07-08 01:52:00,1.06149995326996,0,0,0
2017-07-08 01:53:00,1.06149995326996,0,0,0
2017-07-08 01:54:00,1.06149995326996,0,0,0
2017-07-08 01:55:00,1.06149995326996,0,0,0
2017-07-08 01:56:00,1.06149995326996,0,0,0
2017-07-08 01:57:00,1.06149995326996,0,0,0
2017-07-08 01:58:00,1.06149995326996,0,0,0
2017-07-08 01:59:00,1.06149995326996,0,0,0
2017-07-08 02:00:00,1.06149995326996,0,0,0
2017-07-08 02:01:00,1.06149995326996,0,0,0
2017-07-08 02:02:00,1.06149995326996,0,0,0
2017-07-08 02:03:00,1.06149995326996,0,0,0
2017-07-08 02:04:00,1.16764998435974,0,0,0
2017-07-08 02:05:00,1.06149995326996,0,0,0
2017-07-08 02:06:00,1.06149995326996,0,0,0
2017-07-08 02:07:00,1.06149995326996,0,0,0
2017-07-08 02:08:00,1.06149995326996,0,0,0
2017-07-08 02:09:00,1.06149995326996,0,0,0
2017-07-08 02:10:00,1.06149995326996,0,0,0
2017-07-08 02:11:00,1.06149995326996,0,0,0
2017-07-08 02:12:00,1.06149995326996,0,0,0
2017-07-08 02:13:00,1.06149995326996,0,0,0
2017-07-08 02:14:00,1.06149995326996,0,0,0
2017-07-08 02:15:00,1.06149995326996,0,0,0
2017-07-08 02:16:00,1.06149995326996,0,0,0
2017-07-08 02:17:00,1.06149995326996,0,0,0
2017-07-08 02:18:00,1.06149995326996,0,0,0
2017-07-08 02:19:00,1.06149995326996,0,0,0
2017-07-08 02:20:00,1.06149995326996,0,0,0
2017-07-08 02:21:00,1.06149995326996,0,0,0
2017-07-08 02:22:00,1.16764998435974,0,0,0
2017-07-08 02:23:00,1.06149995326996,0,0,0
2017-07-08 02:24:00,1.06149995326996,0,0,0
2017-07-08 02:25:00,1.06149995326996,0,0,0
2017-07-08 02:26:00,1.06149995326996,0,0,0
2017-07-08 02:27:00,1.06149995326996,0,0,0
2017-07-08 02:28:00,1.06149995326996,0,0,0
2017-07-08 02:29:00,1.06149995326996,0,0,0
2017-07-08 02:30:00,1.06149995326996,0,0,0
2017-07-08 02:31:00,1.06149995326996,0,0,0
2017-07-08 02:32:00,1.06149995326996,0,0,0
2017-07-08 02:33:00,1.06149995326996,0,0,0
2017-07-08 02:34:00,1.06149995326996,0,0,0
2017-07-08 02:35:00,1.06149995326996,0,0,0
2017-07-08 02:36:00,1.06149995326996,0,0,0
2017-07-08 02:37:00,1.06149995326996,0,0,0
2017-07-08 02:38:00,1.06149995326996,0,0,0
2017-07-08 02:39:00,1.06149995326996,0,0,0
2017-07-08 02:40:00,1.06149995326996,0,0,0
2017-07-08 02:41:00,1.06149995326996,0,0,0
2017-07-08 02:42:00,1.16764998435974,0,0,0
2017-07-08 02:43:00,1.06149995326996,0,0,0
2017-07-08 02:44:00,1.06149995326996,0,0,0
2017-07-08 02:45:00,1.06149995326996,0,0,0
2017-07-08 02:46:00,1.06149995326996,0,0,0
2017-07-08 02:47:00,1.06149995326996,0,0,0
2017-07-08 02:48:00,1.06149995326996,0,0,0
2017-07-08 02:49:00,1.06149995326996,0,0,0
2017-07-08 02:50:00,1.06149995326996,0,0,0
2017-07-08 02:51:00,1.06149995326996,0,0,0
2017-07-08 02:52:00,1.06149995326996,0,0,0
2017-07-08 02:53:00,1.06149995326996,0,0,0
2017-07-08 02:54:00,1.06149995326996,0,0,0
2017-07-08 02:55:00,1.06149995326996,0,0,0
2017-07-08 02:56:00,1.06149995326996,0,0,0
2017-07-08 02:57:00,1.06149995326996,0,0,0
2017-07-08 02:58:00,1.06149995326996,0,0,0
2017-07-08 02:59:00,1.06149995326996,0,0,0
2017-07-08 03:00:00,1.06149995326996,0,0,0
2017-07-08 03:01:00,1.06149995326996,0,0,0
2017-07-08 03:02:00,1.06149995326996,0,0,0
2017-07-08 03:03:00,1.06149995326996,0,0,0
2017-07-08 03:04:00,1.16764998435974,0,0,0
2017-07-08 03:05:00,1.06149995326996,0,0,0
2017-07-08 03:06:00,1.06149995326996,0,0,0
2017-07-08 03:07:00,1.06149995326996,0,0,0
2017-07-08 03:08:00,1.06149995326996,0,0,0
2017-07-08 03:09:00,1.06149995326996,0,0,0
2017-07-08 03:10:00,1.06149995326996,0,0,0
2017-07-08 03:11:00,1.06149995326996,0,0,0
2017-07-08 03:12:00,1.06149995326996,0,0,0
2017-07-08 03:13:00,1.06149995326996,0,0,0
2017-07-08 03:14:00,1.06149995326996,0,0,0
2017-07-08 03:15:00,1.06149995326996,0,0,0
2017-07-08 03:16:00,1.06149995326996,0,0,0
2017-07-08 03:17:00,1.16764998435974,0,0,0
2017-07-08 03:18:00,1.16764998435974,0,0,0
2017-07-08 03:19:00,1.16764998435974,0,0,0
2017-07-08 03:20:00,1.06149995326996,0,0,0
2017-07-08 03:21:00,1.06149995326996,0,0,0
2017-07-08 03:22:00,1.06149995326996,0,0,0
2017-07-08 03:23:00,1.06149995326996,0,0,0
2017-07-08 03:24:00,1.16764998435974,0,0,0
2017-07-08 03:25:00,1.06149995326996,0,0,0
2017-07-08 03:26:00,1.16764998435974,0,0,0
2017-07-08 03:27:00,1.06149995326996,0,0,0
2017-07-08 03:28:00,1.06149995326996,0,0,0
2017-07-08 03:29:00,1.06149995326996,0,0,0
2017-07-08 03:30:00,1.06149995326996,0,0,0
2017-07-08 03:31:00,1.06149995326996,0,0,0
2017-07-08 03:32:00,1.06149995326996,0,0,0
2017-07-08 03:33:00,1.06149995326996,0,0,0
2017-07-08 03:34:00,1.16764998435974,0,0,0
2017-07-08 03:35:00,1.06149995326996,0,0,0
2017-07-08 03:36:00,1.06149995326996,0,0,0
2017-07-08 03:37:00,1.06149995326996,0,0,0
2017-07-08 03:38:00,1.06149995326996,0,0,0
2017-07-08 03:39:00,1.06149995326996,0,0,0
2017-07-08 03:40:00,1.06149995326996,0,0,0
2017-07-08 03:41:00,1.06149995326996,0,0,0
2017-07-08 03:42:00,1.06149995326996,0,0,0
2017-07-08 03:43:00,1.06149995326996,0,0,0
2017-07-08 03:44:00,1.06149995326996,0,0,0
2017-07-08 03:45:00,2.54760003089905,9,0.00659999996423721,0
2017-07-08 03:46:00,1.06149995326996,0,0,0
2017-07-08 03:47:00,1.06149995326996,0,0,0
2017-07-08 03:48:00,1.06149995326996,0,0,0
2017-07-08 03:49:00,1.06149995326996,0,0,0
2017-07-08 03:50:00,1.06149995326996,0,0,0
2017-07-08 03:51:00,1.06149995326996,0,0,0
2017-07-08 03:52:00,1.06149995326996,0,0,0
2017-07-08 03:53:00,1.06149995326996,0,0,0
2017-07-08 03:54:00,1.06149995326996,0,0,0
2017-07-08 03:55:00,1.06149995326996,0,0,0
2017-07-08 03:56:00,1.06149995326996,0,0,0
2017-07-08 03:57:00,1.06149995326996,0,0,0
2017-07-08 03:58:00,1.06149995326996,0,0,0
2017-07-08 03:59:00,1.06149995326996,0,0,0
2017-07-08 04:00:00,1.06149995326996,0,0,0
2017-07-08 04:01:00,1.06149995326996,0,0,0
2017-07-08 04:02:00,1.06149995326996,0,0,0
2017-07-08 04:03:00,1.06149995326996,0,0,0
2017-07-08 04:04:00,1.06149995326996,0,0,0
2017-07-08 04:05:00,1.16764998435974,0,0,0
2017-07-08 04:06:00,1.06149995326996,0,0,0
2017-07-08 04:07:00,1.06149995326996,0,0,0
2017-07-08 04:08:00,1.06149995326996,0,0,0
2017-07-08 04:09:00,1.06149995326996,0,0,0
2017-07-08 04:10:00,1.06149995326996,0,0,0
2017-07-08 04:11:00,1.06149995326996,0,0,0
2017-07-08 04:12:00,1.06149995326996,0,0,0
2017-07-08 04:13:00,1.06149995326996,0,0,0
2017-07-08 04:14:00,1.06149995326996,0,0,0
2017-07-08 04:15:00,1.06149995326996,0,0,0
2017-07-08 04:16:00,1.06149995326996,0,0,0
2017-07-08 04:17:00,1.06149995326996,0,0,0
2017-07-08 04:18:00,1.06149995326996,0,0,0
2017-07-08 04:19:00,1.06149995326996,0,0,0
2017-07-08 04:20:00,1.06149995326996,0,0,0
2017-07-08 04:21:00,1.06149995326996,0,0,0
2017-07-08 04:22:00,1.06149995326996,0,0,0
2017-07-08 04:23:00,1.06149995326996,0,0,0
2017-07-08 04:24:00,1.06149995326996,0,0,0
2017-07-08 04:25:00,1.06149995326996,0,0,0
2017-07-08 04:26:00,1.06149995326996,0,0,0
2017-07-08 04:27:00,1.06149995326996,0,0,0
2017-07-08 04:28:00,1.06149995326996,0,0,0
2017-07-08 04:29:00,1.06149995326996,0,0,0
2017-07-08 04:30:00,1.06149995326996,0,0,0
2017-07-08 04:31:00,1.06149995326996,0,0,0
2017-07-08 04:32:00,2.54760003089905,8,0.0059000002220273,0
2017-07-08 04:33:00,1.06149995326996,0,0,0
2017-07-08 04:34:00,1.16764998435974,0,0,0
2017-07-08 04:35:00,1.16764998435974,0,0,0
2017-07-08 04:36:00,1.06149995326996,0,0,0
2017-07-08 04:37:00,1.06149995326996,0,0,0
2017-07-08 04:38:00,1.06149995326996,0,0,0
2017-07-08 04:39:00,1.06149995326996,0,0,0
2017-07-08 04:40:00,1.06149995326996,0,0,0
2017-07-08 04:41:00,1.06149995326996,0,0,0
2017-07-08 04:42:00,1.06149995326996,0,0,0
2017-07-08 04:43:00,1.06149995326996,0,0,0
2017-07-08 04:44:00,1.16764998435974,0,0,0
2017-07-08 04:45:00,1.16764998435974,0,0,0
2017-07-08 04:46:00,2.54760003089905,8,0.0059000002220273,0
2017-07-08 04:47:00,1.06149995326996,0,0,0
2017-07-08 04:48:00,1.06149995326996,0,0,0
2017-07-08 04:49:00,1.06149995326996,0,0,0
2017-07-08 04:50:00,1.06149995326996,0,0,0
2017-07-08 04:51:00,1.06149995326996,0,0,0
2017-07-08 04:52:00,1.06149995326996,0,0,0
2017-07-08 04:53:00,1.16764998435974,0,0,0
2017-07-08 04:54:00,1.06149995326996,0,0,0
2017-07-08 04:55:00,1.06149995326996,0,0,0
2017-07-08 04:56:00,1.06149995326996,0,0,0
2017-07-08 04:57:00,1.06149995326996,0,0,0
2017-07-08 04:58:00,1.06149995326996,0,0,0
2017-07-08 04:59:00,1.06149995326996,0,0,0
2017-07-08 05:00:00,1.06149995326996,0,0,0
2017-07-08 05:01:00,1.06149995326996,0,0,0
2017-07-08 05:02:00,1.06149995326996,0,0,0
2017-07-08 05:03:00,1.06149995326996,0,0,0
2017-07-08 05:04:00,1.06149995326996,0,0,0
2017-07-08 05:05:00,1.06149995326996,0,0,0
2017-07-08 05:06:00,1.16764998435974,0,0,0
2017-07-08 05:07:00,1.06149995326996,0,0,0
2017-07-08 05:08:00,1.06149995326996,0,0,0
2017-07-08 05:09:00,1.06149995326996,0,0,0
2017-07-08 05:10:00,1.06149995326996,0,0,0
2017-07-08 05:11:00,1.06149995326996,0,0,0
2017-07-08 05:12:00,1.06149995326996,0,0,0
2017-07-08 05:13:00,1.06149995326996,0,0,0
2017-07-08 05:14:00,1.06149995326996,0,0,0
2017-07-08 05:15:00,1.06149995326996,0,0,0
2017-07-08 05:16:00,1.06149995326996,0,0,0
2017-07-08 05:17:00,1.16764998435974,0,0,0
2017-07-08 05:18:00,1.06149995326996,0,0,0
2017-07-08 05:19:00,1.06149995326996,0,0,0
2017-07-08 05:20:00,1.06149995326996,0,0,0
2017-07-08 05:21:00,1.06149995326996,0,0,0
2017-07-08 05:22:00,1.06149995326996,0,0,0
2017-07-08 05:23:00,1.06149995326996,0,0,0
2017-07-08 05:24:00,1.06149995326996,0,0,0
2017-07-08 05:25:00,1.06149995326996,0,0,0
2017-07-08 05:26:00,1.06149995326996,0,0,0
2017-07-08 05:27:00,1.06149995326996,0,0,0
2017-07-08 05:28:00,1.06149995326996,0,0,0
2017-07-08 05:29:00,1.16764998435974,0,0,0
2017-07-08 05:30:00,1.06149995326996,0,0,0
2017-07-08 05:31:00,1.16764998435974,0,0,0
2017-07-08 05:32:00,1.06149995326996,0,0,0
2017-07-08 05:33:00,1.06149995326996,0,0,0
2017-07-08 05:34:00,1.06149995326996,0,0,0
2017-07-08 05:35:00,1.06149995326996,0,0,0
2017-07-08 05:36:00,1.06149995326996,0,0,0
2017-07-08 05:37:00,1.06149995326996,0,0,0
2017-07-08 05:38:00,1.06149995326996,0,0,0
2017-07-08 05:39:00,1.06149995326996,0,0,0
2017-07-08 05:40:00,1.06149995326996,0,0,0
2017-07-08 05:41:00,1.06149995326996,0,0,0
2017-07-08 05:42:00,1.06149995326996,0,0,0
2017-07-08 05:43:00,1.06149995326996,0,0,0
2017-07-08 05:44:00,1.06149995326996,0,0,0
2017-07-08 05:45:00,1.06149995326996,0,0,0
2017-07-08 05:46:00,1.06149995326996,0,0,0
2017-07-08 05:47:00,1.16764998435974,0,0,0
2017-07-08 05:48:00,1.06149995326996,0,0,0
2017-07-08 05:49:00,1.06149995326996,0,0,0
2017-07-08 05:50:00,1.06149995326996,0,0,0
2017-07-08 05:51:00,1.06149995326996,0,0,0
2017-07-08 05:52:00,1.06149995326996,0,0,0
2017-07-08 05:53:00,1.06149995326996,0,0,0
2017-07-08 05:54:00,1.06149995326996,0,0,0
2017-07-08 05:55:00,1.06149995326996,0,0,0
2017-07-08 05:56:00,1.06149995326996,0,0,0
2017-07-08 05:57:00,1.06149995326996,0,0,0
2017-07-08 05:58:00,1.06149995326996,0,0,0
2017-07-08 05:59:00,1.06149995326996,0,0,0
2017-07-08 06:00:00,1.06149995326996,0,0,0
2017-07-08 06:01:00,1.06149995326996,0,0,0
2017-07-08 06:02:00,1.06149995326996,0,0,0
2017-07-08 06:03:00,1.06149995326996,0,0,0
2017-07-08 06:04:00,1.06149995326996,0,0,0
2017-07-08 06:05:00,1.06149995326996,0,0,0
2017-07-08 06:06:00,1.06149995326996,0,0,0
2017-07-08 06:07:00,1.06149995326996,0,0,0
2017-07-08 06:08:00,1.06149995326996,0,0,0
2017-07-08 06:09:00,1.06149995326996,0,0,0
2017-07-08 06:10:00,1.06149995326996,0,0,0
2017-07-08 06:11:00,1.06149995326996,0,0,0
2017-07-08 06:12:00,1.06149995326996,0,0,0
2017-07-08 06:13:00,1.06149995326996,0,0,0
2017-07-08 06:14:00,1.06149995326996,0,0,0
2017-07-08 06:15:00,1.06149995326996,0,0,0
2017-07-08 06:16:00,1.06149995326996,0,0,0
2017-07-08 06:17:00,1.16764998435974,0,0,0
2017-07-08 06:18:00,1.06149995326996,0,0,0
2017-07-08 06:19:00,1.06149995326996,0,0,0
2017-07-08 06:20:00,1.06149995326996,0,0,0
2017-07-08 06:21:00,1.06149995326996,0,0,0
2017-07-08 06:22:00,1.06149995326996,0,0,0
2017-07-08 06:23:00,1.06149995326996,0,0,0
2017-07-08 06:24:00,1.06149995326996,0,0,0
2017-07-08 06:25:00,1.06149995326996,0,0,0
2017-07-08 06:26:00,1.06149995326996,0,0,0
2017-07-08 06:27:00,1.06149995326996,0,0,0
2017-07-08 06:28:00,1.06149995326996,0,0,0
2017-07-08 06:29:00,1.06149995326996,0,0,0
2017-07-08 06:30:00,1.06149995326996,0,0,0
2017-07-08 06:31:00,1.06149995326996,0,0,0
2017-07-08 06:32:00,1.06149995326996,0,0,0
2017-07-08 06:33:00,1.06149995326996,0,0,0
2017-07-08 06:34:00,1.06149995326996,0,0,0
2017-07-08 06:35:00,1.06149995326996,0,0,0
2017-07-08 06:36:00,1.06149995326996,0,0,0
2017-07-08 06:37:00,1.16764998435974,0,0,0
2017-07-08 06:38:00,1.06149995326996,0,0,0
2017-07-08 06:39:00,1.06149995326996,0,0,0
2017-07-08 06:40:00,1.06149995326996,0,0,0
2017-07-08 06:41:00,1.06149995326996,0,0,0
2017-07-08 06:42:00,1.06149995326996,0,0,0
2017-07-08 06:43:00,1.06149995326996,0,0,0
2017-07-08 06:44:00,1.06149995326996,0,0,0
2017-07-08 06:45:00,1.06149995326996,0,0,0
2017-07-08 06:46:00,1.06149995326996,0,0,0
2017-07-08 06:47:00,1.06149995326996,0,0,0
2017-07-08 06:48:00,2.75990009307861,15,0.0109999999403954,0
2017-07-08 06:49:00,1.06149995326996,0,0,0
2017-07-08 06:50:00,1.06149995326996,0,0,0
2017-07-08 06:51:00,1.06149995326996,0,0,0
2017-07-08 06:52:00,1.06149995326996,0,0,0
2017-07-08 06:53:00,1.06149995326996,0,0,0
2017-07-08 06:54:00,1.06149995326996,0,0,0
2017-07-08 06:55:00,1.06149995326996,0,0,0
2017-07-08 06:56:00,1.06149995326996,0,0,0
2017-07-08 06:57:00,1.06149995326996,0,0,0
2017-07-08 06:58:00,1.06149995326996,0,0,0
2017-07-08 06:59:00,1.06149995326996,0,0,0
2017-07-08 07:00:00,1.06149995326996,0,0,0
2017-07-08 07:01:00,1.06149995326996,0,0,0
2017-07-08 07:02:00,1.06149995326996,0,0,0
2017-07-08 07:03:00,1.06149995326996,0,0,0
2017-07-08 07:04:00,1.06149995326996,0,0,0
2017-07-08 07:05:00,1.06149995326996,0,0,0
2017-07-08 07:06:00,1.06149995326996,0,0,0
2017-07-08 07:07:00,1.06149995326996,0,0,0
2017-07-08 07:08:00,1.06149995326996,0,0,0
2017-07-08 07:09:00,1.06149995326996,0,0,0
2017-07-08 07:10:00,1.06149995326996,0,0,0
2017-07-08 07:11:00,1.06149995326996,0,0,0
2017-07-08 07:12:00,1.06149995326996,0,0,0
2017-07-08 07:13:00,1.06149995326996,0,0,0
2017-07-08 07:14:00,1.06149995326996,0,0,0
2017-07-08 07:15:00,1.06149995326996,0,0,0
2017-07-08 07:16:00,1.06149995326996,0,0,0
2017-07-08 07:17:00,1.06149995326996,0,0,0
2017-07-08 07:18:00,1.06149995326996,0,0,0
2017-07-08 07:19:00,1.06149995326996,0,0,0
2017-07-08 07:20:00,1.06149995326996,0,0,0
2017-07-08 07:21:00,1.06149995326996,0,0,0
2017-07-08 07:22:00,1.06149995326996,0,0,0
2017-07-08 07:23:00,1.06149995326996,0,0,0
2017-07-08 07:24:00,1.06149995326996,0,0,0
2017-07-08 07:25:00,1.06149995326996,0,0,0
2017-07-08 07:26:00,1.06149995326996,0,0,0
2017-07-08 07:27:00,1.06149995326996,0,0,0
2017-07-08 07:28:00,1.06149995326996,0,0,0
2017-07-08 07:29:00,1.06149995326996,0,0,0
2017-07-08 07:30:00,1.06149995326996,0,0,0
2017-07-08 07:31:00,1.06149995326996,0,0,0
2017-07-08 07:32:00,1.06149995326996,0,0,0
2017-07-08 07:33:00,1.16764998435974,0,0,0
2017-07-08 07:34:00,1.06149995326996,0,0,0
2017-07-08 07:35:00,1.06149995326996,0,0,0
2017-07-08 07:36:00,1.06149995326996,0,0,0
2017-07-08 07:37:00,1.06149995326996,0,0,0
2017-07-08 07:38:00,1.06149995326996,0,0,0
2017-07-08 07:39:00,1.06149995326996,0,0,0
2017-07-08 07:40:00,1.06149995326996,0,0,0
2017-07-08 07:41:00,1.06149995326996,0,0,0
2017-07-08 07:42:00,1.06149995326996,0,0,0
2017-07-08 07:43:00,1.06149995326996,0,0,0
2017-07-08 07:44:00,1.06149995326996,0,0,0
2017-07-08 07:45:00,1.06149995326996,0,0,0
2017-07-08 07:46:00,1.16764998435974,0,0,0
2017-07-08 07:47:00,1.06149995326996,0,0,0
2017-07-08 07:48:00,1.06149995326996,0,0,0
2017-07-08 07:49:00,1.06149995326996,0,0,0
2017-07-08 07:50:00,1.06149995326996,0,0,0
2017-07-08 07:51:00,1.06149995326996,0,0,0
2017-07-08 07:52:00,1.06149995326996,0,0,0
2017-07-08 07:53:00,1.06149995326996,0,0,0
2017-07-08 07:54:00,1.16764998435974,0,0,0
2017-07-08 07:55:00,1.06149995326996,0,0,0
2017-07-08 07:56:00,1.16764998435974,0,0,0
2017-07-08 07:57:00,1.06149995326996,0,0,0
2017-07-08 07:58:00,1.06149995326996,0,0,0
2017-07-08 07:59:00,1.16764998435974,0,0,0
2017-07-08 08:00:00,1.06149995326996,0,0,0
2017-07-08 08:01:00,1.06149995326996,0,0,0
2017-07-08 08:02:00,1.06149995326996,0,0,0
2017-07-08 08:03:00,1.06149995326996,0,0,0
2017-07-08 08:04:00,1.16764998435974,0,0,0
2017-07-08 08:05:00,1.06149995326996,0,0,0
2017-07-08 08:06:00,1.16764998435974,0,0,0
2017-07-08 08:07:00,1.06149995326996,0,0,0
2017-07-08 08:08:00,1.06149995326996,0,0,0
2017-07-08 08:09:00,1.06149995326996,0,0,0
2017-07-08 08:10:00,1.06149995326996,0,0,0
2017-07-08 08:11:00,1.06149995326996,0,0,0
2017-07-08 08:12:00,1.06149995326996,0,0,0
2017-07-08 08:13:00,2.54760003089905,10,0.00730000017210841,0
2017-07-08 08:14:00,1.06149995326996,0,0,0
2017-07-08 08:15:00,2.54760003089905,12,0.00879999995231628,0
2017-07-08 08:16:00,2.75990009307861,15,0.0109999999403954,0
2017-07-08 08:17:00,2.54760003089905,6,0.00439999997615814,0
2017-07-08 08:18:00,2.54760003089905,5,0.00359999993816018,0
2017-07-08 08:19:00,1.06149995326996,0,0,0
2017-07-08 08:20:00,2.54760003089905,4,0.00289999996311963,0
2017-07-08 08:21:00,2.75990009307861,10,0.00730000017210841,0
2017-07-08 08:22:00,2.54760003089905,4,0.00289999996311963,0
2017-07-08 08:23:00,2.9721999168396,11,0.00810000021010637,0
2017-07-08 08:24:00,1.37995004653931,0,0,0
2017-07-08 08:25:00,1.27380001544952,0,0,0
2017-07-08 08:26:00,1.37995004653931,0,0,0
2017-07-08 08:27:00,1.06149995326996,0,0,0
2017-07-08 08:28:00,1.06149995326996,0,0,0
2017-07-08 08:29:00,1.06149995326996,0,0,0
2017-07-08 08:30:00,1.06149995326996,0,0,0
2017-07-08 08:31:00,1.16764998435974,0,0,0
2017-07-08 08:32:00,1.16764998435974,0,0,0
2017-07-08 08:33:00,2.9721999168396,21,0.0153999999165535,0
2017-07-08 08:34:00,2.9721999168396,10,0.00730000017210841,0
2017-07-08 08:35:00,3.6091001033783,24,0.0176999997347593,0
2017-07-08 08:36:00,3.39680004119873,29,0.0214000009000301,0
2017-07-08 08:37:00,3.6091001033783,28,0.0206000003963709,0
2017-07-08 08:38:00,1.37995004653931,0,0,0
2017-07-08 08:39:00,1.37995004653931,0,0,0
2017-07-08 08:40:00,2.9721999168396,8,0.0059000002220273,0
2017-07-08 08:41:00,3.18449997901917,7,0.00510000018402934,0
2017-07-08 08:42:00,3.82139992713928,25,0.0184000004082918,0
2017-07-08 08:43:00,3.39680004119873,7,0.00510000018402934,0
2017-07-08 08:44:00,3.82139992713928,7,0.00510000018402934,0
2017-07-08 08:45:00,2.75990009307861,12,0.00879999995231628,0
2017-07-08 08:46:00,1.37995004653931,0,0,0
2017-07-08 08:47:00,3.39680004119873,8,0.0059000002220273,0
2017-07-08 08:48:00,1.37995004653931,0,0,0
2017-07-08 08:49:00,1.37995004653931,0,0,0
2017-07-08 08:50:00,1.37995004653931,0,0,0
2017-07-08 08:51:00,1.16764998435974,0,0,0
2017-07-08 08:52:00,1.06149995326996,0,0,0
2017-07-08 08:53:00,2.75990009307861,8,0.0059000002220273,0
2017-07-08 08:54:00,1.37995004653931,0,0,0
2017-07-08 08:55:00,1.27380001544952,0,0,0
2017-07-08 08:56:00,1.27380001544952,0,0,0
2017-07-08 08:57:00,1.27380001544952,0,0,0
2017-07-08 08:58:00,1.37995004653931,0,0,0
2017-07-08 08:59:00,1.37995004653931,0,0,0
2017-07-08 09:00:00,1.16764998435974,0,0,0
2017-07-08 09:01:00,1.06149995326996,0,0,0
2017-07-08 09:02:00,1.16764998435974,0,0,0
2017-07-08 09:03:00,1.16764998435974,0,0,0
2017-07-08 09:04:00,1.27380001544952,0,0,0
2017-07-08 09:05:00,2.9721999168396,17,0.0125000001862645,0
2017-07-08 09:06:00,1.37995004653931,0,0,0
2017-07-08 09:07:00,2.9721999168396,14,0.0103000001981854,0
2017-07-08 09:08:00,1.37995004653931,0,0,0
2017-07-08 09:09:00,3.6091001033783,33,0.0242999996989965,0
2017-07-08 09:10:00,2.75990009307861,4,0.00289999996311963,0
2017-07-08 09:11:00,1.37995004653931,0,0,0
2017-07-08 09:12:00,3.18449997901917,12,0.00879999995231628,0
2017-07-08 09:13:00,3.6091001033783,14,0.0103000001981854,0
2017-07-08 09:14:00,3.6091001033783,22,0.0162000004202127,0
2017-07-08 09:15:00,4.45830011367798,48,0.0353999994695187,0
2017-07-08 09:16:00,4.03369998931885,18,0.0131999999284744,0
2017-07-08 09:17:00,4.24599981307983,24,0.0176999997347593,0
2017-07-08 09:18:00,4.45830011367798,39,0.0286999996751547,0
2017-07-08 09:19:00,4.88290023803711,60,0.0441999994218349,0
2017-07-08 09:20:00,6.58129978179932,117,0.0863000005483627,0
2017-07-08 09:21:00,6.36899995803833,120,0.0885000005364418,0
2017-07-08 09:22:00,6.15670013427734,121,0.089199997484684,0
2017-07-08 09:23:00,5.9443998336792,123,0.0907000005245209,0
2017-07-08 09:24:00,6.79360008239746,122,0.0900000035762787,0
2017-07-08 09:25:00,6.79360008239746,119,0.0878000035881996,0
2017-07-08 09:26:00,6.79360008239746,121,0.089199997484684,0
2017-07-08 09:27:00,6.15670013427734,107,0.0789000019431114,0
2017-07-08 09:28:00,6.58129978179932,124,0.091499999165535,0
2017-07-08 09:29:00,6.79360008239746,120,0.0885000005364418,0
2017-07-08 09:30:00,6.58129978179932,116,0.0856000036001205,0
2017-07-08 09:31:00,6.36899995803833,111,0.0819000005722046,0
