HEART RATE DATE/TIME,VALUE
2017-07-08 05:14:52,65
2017-07-08 05:14:57,64
2017-07-08 05:15:03,63
2017-07-08 05:15:08,60
2017-07-08 05:15:13,58
2017-07-08 05:15:18,59
2017-07-08 05:15:23,60
2017-07-08 05:15:28,61
2017-07-08 05:15:33,62
2017-07-08 05:15:43,61
2017-07-08 05:15:53,63
2017-07-08 05:15:58,64
2017-07-08 05:16:08,63
2017-07-08 05:16:13,61
2017-07-08 05:16:18,59
2017-07-08 05:16:23,61
2017-07-08 05:16:28,62
2017-07-08 05:16:33,63
2017-07-08 05:16:48,63
2017-07-08 05:16:58,64
2017-07-08 05:17:08,63
2017-07-08 05:17:18,62
2017-07-08 05:17:33,62
2017-07-08 05:17:38,63
2017-07-08 05:17:48,62
2017-07-08 05:17:53,62
2017-07-08 05:17:58,62
2017-07-08 05:18:03,59
2017-07-08 05:18:13,60
2017-07-08 05:18:20,61
2017-07-08 05:18:30,62
2017-07-08 05:18:40,61
2017-07-08 05:18:45,63
2017-07-08 05:18:50,64
2017-07-08 05:19:00,64
2017-07-08 05:19:05,64
2017-07-08 05:19:10,61
2017-07-08 05:19:20,59
2017-07-08 05:19:25,58
2017-07-08 05:19:40,58
2017-07-08 05:19:45,60
2017-07-08 05:19:55,59
2017-07-08 05:20:05,60
2017-07-08 05:20:10,61
2017-07-08 05:20:25,61
2017-07-08 05:20:40,61
2017-07-08 05:20:45,63
2017-07-08 05:21:00,62
2017-07-08 05:21:10,61
2017-07-08 05:21:15,62
2017-07-08 05:21:20,63
2017-07-08 05:21:25,62
2017-07-08 05:21:40,62
2017-07-08 05:21:50,61
2017-07-08 05:22:00,60
2017-07-08 05:22:05,58
2017-07-08 05:22:12,58
2017-07-08 05:22:27,58
2017-07-08 05:22:32,57
2017-07-08 05:22:37,58
2017-07-08 05:22:47,60
2017-07-08 05:22:52,61
2017-07-08 05:23:02,62
2017-07-08 05:23:07,63
2017-07-08 05:23:17,62
2017-07-08 05:23:27,60
2017-07-08 05:23:42,61
2017-07-08 05:23:57,61
2017-07-08 05:24:02,62
2017-07-08 05:24:07,60
2017-07-08 05:24:17,61
2017-07-08 05:24:27,60
2017-07-08 05:24:32,59
2017-07-08 05:24:37,61
2017-07-08 05:24:42,62
2017-07-08 05:24:52,61
2017-07-08 05:25:02,62
2017-07-08 05:25:12,61
2017-07-08 05:25:17,59
2017-07-08 05:25:22,60
2017-07-08 05:25:27,61
2017-07-08 05:25:32,62
2017-07-08 05:25:47,60
2017-07-08 05:25:49,60
2017-07-08 05:25:54,59
2017-07-08 05:26:04,60
2017-07-08 05:26:14,61
2017-07-08 05:26:29,60
2017-07-08 05:26:34,61
2017-07-08 05:26:44,60
2017-07-08 05:26:54,61
2017-07-08 05:27:09,61
2017-07-08 05:27:14,60
2017-07-08 05:27:29,60
2017-07-08 05:27:39,63
2017-07-08 05:27:49,61
2017-07-08 05:27:59,60
2017-07-08 05:28:14,59
2017-07-08 05:28:19,60
2017-07-08 05:28:29,61
2017-07-08 05:28:34,62
2017-07-08 05:28:39,61
2017-07-08 05:28:49,59
2017-07-08 05:29:04,61
2017-07-08 05:29:09,60
2017-07-08 05:29:14,62
2017-07-08 05:29:19,62
2017-07-08 05:29:34,74
2017-07-08 05:29:44,66
2017-07-08 05:29:52,62
2017-07-08 05:29:57,61
2017-07-08 05:30:02,62
2017-07-08 05:30:07,60
2017-07-08 05:30:12,61
2017-07-08 05:30:17,60
2017-07-08 05:30:27,61
2017-07-08 05:30:42,60
2017-07-08 05:30:47,59
2017-07-08 05:30:52,60
2017-07-08 05:30:57,61
2017-07-08 05:31:07,60
2017-07-08 05:31:12,59
2017-07-08 05:31:17,59
2017-07-08 05:31:32,58
2017-07-08 05:31:37,60
2017-07-08 05:31:42,59
2017-07-08 05:31:52,59
2017-07-08 05:31:57,58
2017-07-08 05:32:02,56
2017-07-08 05:32:07,57
2017-07-08 05:32:12,59
2017-07-08 05:32:22,56
2017-07-08 05:32:32,58
2017-07-08 05:32:37,57
2017-07-08 05:32:42,58
2017-07-08 05:32:47,60
2017-07-08 05:32:53,60
2017-07-08 05:33:03,58
2017-07-08 05:33:08,57
2017-07-08 05:33:13,58
2017-07-08 05:33:23,60
2017-07-08 05:33:33,63
2017-07-08 05:33:38,61
2017-07-08 05:33:43,60
2017-07-08 05:33:53,58
2017-07-08 05:34:03,57
2017-07-08 05:34:08,58
2017-07-08 05:34:23,59
2017-07-08 05:34:33,60
2017-07-08 05:34:48,60
2017-07-08 05:34:53,61
2017-07-08 05:34:58,62
2017-07-08 05:35:03,61
2017-07-08 05:35:08,62
2017-07-08 05:35:18,61
2017-07-08 05:35:33,61
2017-07-08 05:35:38,62
2017-07-08 05:35:43,61
2017-07-08 05:35:53,62
2017-07-08 05:36:08,62
2017-07-08 05:36:13,63
2017-07-08 05:36:18,65
2017-07-08 05:36:23,66
2017-07-08 05:36:30,67
2017-07-08 05:36:35,65
2017-07-08 05:36:40,64
2017-07-08 05:36:45,62
2017-07-08 05:36:55,60
2017-07-08 05:37:00,59
2017-07-08 05:37:05,60
2017-07-08 05:37:15,61
2017-07-08 05:37:30,62
2017-07-08 05:37:40,61
2017-07-08 05:37:45,62
2017-07-08 05:37:55,63
2017-07-08 05:38:00,62
2017-07-08 05:38:05,61
2017-07-08 05:38:10,59
2017-07-08 05:38:25,60
2017-07-08 05:38:30,62
2017-07-08 05:38:35,63
2017-07-08 05:38:50,64
2017-07-08 05:38:55,65
2017-07-08 05:39:05,63
2017-07-08 05:39:10,61
2017-07-08 05:39:20,63
2017-07-08 05:39:30,64
2017-07-08 05:39:40,63
2017-07-08 05:39:50,62
2017-07-08 05:39:55,61
2017-07-08 05:40:02,63
2017-07-08 05:40:07,64
2017-07-08 05:40:12,63
2017-07-08 05:40:17,62
2017-07-08 05:40:27,63
2017-07-08 05:40:32,61
2017-07-08 05:40:37,62
2017-07-08 05:40:42,61
2017-07-08 05:40:47,63
2017-07-08 05:41:02,60
2017-07-08 05:41:07,61
2017-07-08 05:41:12,62
2017-07-08 05:41:17,61
2017-07-08 05:41:27,62
2017-07-08 05:41:32,63
2017-07-08 05:41:37,65
2017-07-08 05:41:42,64
2017-07-08 05:41:52,63
2017-07-08 05:41:57,62
2017-07-08 05:42:02,63
2017-07-08 05:42:07,64
2017-07-08 05:42:12,63
2017-07-08 05:42:22,62
2017-07-08 05:42:27,63
2017-07-08 05:42:32,62
2017-07-08 05:42:42,63
2017-07-08 05:42:52,64
2017-07-08 05:42:59,62
2017-07-08 05:43:04,58
2017-07-08 05:43:09,60
2017-07-08 05:43:19,62
2017-07-08 05:43:24,61
2017-07-08 05:43:34,63
2017-07-08 05:43:39,64
2017-07-08 05:43:44,63
2017-07-08 05:43:49,62
2017-07-08 05:44:04,61
2017-07-08 05:44:09,60
2017-07-08 05:44:14,59
2017-07-08 05:44:19,58
2017-07-08 05:44:24,60
2017-07-08 05:44:29,62
2017-07-08 05:44:34,63
2017-07-08 05:44:39,62
2017-07-08 05:44:44,63
2017-07-08 05:44:49,62
2017-07-08 05:44:59,63
2017-07-08 05:45:14,64
2017-07-08 05:45:19,63
2017-07-08 05:45:34,61
2017-07-08 05:45:49,61
2017-07-08 05:46:04,61
2017-07-08 05:46:14,60
2017-07-08 05:46:19,61
2017-07-08 05:46:25,63
2017-07-08 05:46:40,61
2017-07-08 05:46:45,62
2017-07-08 05:46:50,63
2017-07-08 05:46:55,61
2017-07-08 05:47:00,60
2017-07-08 05:47:10,60
2017-07-08 05:47:25,60
2017-07-08 05:47:30,64
2017-07-08 05:47:35,63
2017-07-08 05:47:40,63
2017-07-08 05:47:50,59
2017-07-08 05:47:55,60
2017-07-08 05:48:00,61
2017-07-08 05:48:10,62
2017-07-08 05:48:20,63
2017-07-08 05:48:25,62
2017-07-08 05:48:40,60
2017-07-08 05:48:55,59
2017-07-08 05:49:10,61
2017-07-08 05:49:15,62
2017-07-08 05:49:25,64
2017-07-08 05:49:30,61
2017-07-08 05:49:35,60
2017-07-08 05:49:50,61
2017-07-08 05:50:00,62
2017-07-08 05:50:07,70
2017-07-08 05:50:12,61
2017-07-08 05:50:17,61
2017-07-08 05:50:27,62
2017-07-08 05:50:32,63
2017-07-08 05:50:37,62
2017-07-08 05:50:47,61
2017-07-08 05:51:02,59
2017-07-08 05:51:07,62
2017-07-08 05:51:12,64
2017-07-08 05:51:27,63
2017-07-08 05:51:32,62
2017-07-08 05:51:37,63
2017-07-08 05:51:47,64
2017-07-08 05:51:52,63
2017-07-08 05:52:02,62
2017-07-08 05:52:07,61
2017-07-08 05:52:12,62
2017-07-08 05:52:17,63
2017-07-08 05:52:22,65
2017-07-08 05:52:27,64
2017-07-08 05:52:32,63
2017-07-08 05:52:47,64
2017-07-08 05:52:52,62
2017-07-08 05:52:57,59
2017-07-08 05:53:02,60
2017-07-08 05:53:09,62
2017-07-08 05:53:24,60
2017-07-08 05:53:29,57
2017-07-08 05:53:34,59
2017-07-08 05:53:39,65
2017-07-08 05:53:44,67
2017-07-08 05:53:49,68
2017-07-08 05:53:54,62
2017-07-08 05:53:59,59
2017-07-08 05:54:04,60
2017-07-08 05:54:09,62
2017-07-08 05:54:19,61
2017-07-08 05:54:24,62
2017-07-08 05:54:29,67
2017-07-08 05:54:34,71
2017-07-08 05:54:39,76
2017-07-08 05:54:44,79
2017-07-08 05:54:49,78
2017-07-08 05:55:04,78
2017-07-08 05:55:09,75
2017-07-08 05:55:14,67
2017-07-08 05:55:19,63
2017-07-08 05:55:24,61
2017-07-08 05:55:29,60
2017-07-08 05:55:34,61
2017-07-08 05:55:39,60
2017-07-08 05:55:44,61
2017-07-08 05:55:50,61
2017-07-08 05:55:55,63
2017-07-08 05:56:05,67
2017-07-08 05:56:10,69
2017-07-08 05:56:15,67
2017-07-08 05:56:20,64
2017-07-08 05:56:25,61
2017-07-08 05:56:30,58
2017-07-08 05:56:35,59
2017-07-08 05:56:40,60
2017-07-08 05:56:50,61
2017-07-08 05:56:55,62
2017-07-08 05:57:00,61
2017-07-08 05:57:05,63
2017-07-08 05:57:20,67
2017-07-08 05:57:30,71
2017-07-08 05:57:35,74
2017-07-08 05:57:40,70
2017-07-08 05:57:45,64
2017-07-08 05:57:50,61
2017-07-08 05:57:55,62
2017-07-08 05:58:00,63
2017-07-08 05:58:05,62
2017-07-08 05:58:10,59
2017-07-08 05:58:15,61
2017-07-08 05:58:20,62
2017-07-08 05:58:30,63
2017-07-08 05:58:37,63
2017-07-08 05:58:47,62
2017-07-08 05:58:52,63
2017-07-08 05:59:07,62
2017-07-08 05:59:17,64
2017-07-08 05:59:22,67
2017-07-08 05:59:27,68
2017-07-08 05:59:32,67
2017-07-08 05:59:37,65
2017-07-08 05:59:42,63
2017-07-08 05:59:47,62
2017-07-08 05:59:57,61
2017-07-08 06:00:02,63
2017-07-08 06:00:17,63
2017-07-08 06:00:22,67
2017-07-08 06:00:27,70
2017-07-08 06:00:32,72
2017-07-08 06:00:42,68
2017-07-08 06:00:47,69
2017-07-08 06:00:52,64
2017-07-08 06:00:57,61
2017-07-08 06:01:07,62
2017-07-08 06:01:17,63
2017-07-08 06:01:22,67
2017-07-08 06:01:27,68
2017-07-08 06:01:37,67
2017-07-08 06:01:42,66
2017-07-08 06:01:48,65
2017-07-08 06:01:53,66
2017-07-08 06:01:58,66
2017-07-08 06:02:03,69
2017-07-08 06:02:13,68
2017-07-08 06:02:18,72
2017-07-08 06:02:23,72
2017-07-08 06:02:28,72
2017-07-08 06:02:33,70
2017-07-08 06:02:38,69
2017-07-08 06:02:43,67
2017-07-08 06:02:48,66
2017-07-08 06:02:53,66
2017-07-08 06:03:03,69
2017-07-08 06:03:08,69
2017-07-08 06:03:13,69
2017-07-08 06:03:18,68
2017-07-08 06:03:23,69
2017-07-08 06:03:28,71
2017-07-08 06:03:33,75
2017-07-08 06:03:43,74
2017-07-08 06:03:48,72
2017-07-08 06:03:53,70
2017-07-08 06:03:58,70
2017-07-08 06:04:03,71
2017-07-08 06:04:08,71
2017-07-08 06:04:13,69
2017-07-08 06:04:20,66
2017-07-08 06:04:25,65
2017-07-08 06:04:30,63
2017-07-08 06:04:35,64
2017-07-08 06:04:45,63
2017-07-08 06:04:55,65
2017-07-08 06:05:00,66
2017-07-08 06:05:05,67
2017-07-08 06:05:10,65
2017-07-08 06:05:15,65
2017-07-08 06:05:20,67
2017-07-08 06:05:25,69
2017-07-08 06:05:30,71
2017-07-08 06:05:35,73
2017-07-08 06:05:40,74
2017-07-08 06:05:45,72
2017-07-08 06:05:50,71
2017-07-08 06:06:00,70
2017-07-08 06:06:05,69
2017-07-08 06:06:20,68
2017-07-08 06:06:25,66
2017-07-08 06:06:40,69
2017-07-08 06:06:45,70
2017-07-08 06:06:50,69
2017-07-08 06:07:00,66
2017-07-08 06:07:05,64
2017-07-08 06:07:10,65
2017-07-08 06:07:16,64
2017-07-08 06:07:21,61
2017-07-08 06:07:26,62
2017-07-08 06:07:31,63
2017-07-08 06:07:36,65
2017-07-08 06:07:41,63
2017-07-08 06:07:46,61
2017-07-08 06:07:51,63
2017-07-08 06:07:56,66
2017-07-08 06:08:01,65
2017-07-08 06:08:06,63
2017-07-08 06:08:11,64
2017-07-08 06:08:16,67
2017-07-08 06:08:21,65
2017-07-08 06:08:26,64
2017-07-08 06:08:31,62
2017-07-08 06:08:36,61
2017-07-08 06:08:41,58
2017-07-08 06:08:51,60
2017-07-08 06:08:56,62
2017-07-08 06:09:01,63
2017-07-08 06:09:06,62
2017-07-08 06:09:11,59
2017-07-08 06:09:21,58
2017-07-08 06:09:26,58
2017-07-08 06:09:31,60
2017-07-08 06:09:36,61
2017-07-08 06:09:43,62
2017-07-08 06:09:48,63
2017-07-08 06:09:53,67
2017-07-08 06:09:58,69
2017-07-08 06:10:03,67
2017-07-08 06:10:08,64
2017-07-08 06:10:13,63
2017-07-08 06:10:18,62
2017-07-08 06:10:23,59
2017-07-08 06:10:28,58
2017-07-08 06:10:33,59
2017-07-08 06:10:38,61
2017-07-08 06:10:43,60
2017-07-08 06:10:53,62
2017-07-08 06:10:58,65
2017-07-08 06:11:03,69
2017-07-08 06:11:08,70
2017-07-08 06:11:13,66
2017-07-08 06:11:18,65
2017-07-08 06:11:23,64
2017-07-08 06:11:28,63
2017-07-08 06:11:33,63
2017-07-08 06:11:43,61
2017-07-08 06:11:48,60
2017-07-08 06:11:53,60
2017-07-08 06:11:58,61
2017-07-08 06:12:03,62
2017-07-08 06:12:09,62
2017-07-08 06:12:14,66
2017-07-08 06:12:19,69
2017-07-08 06:12:24,70
2017-07-08 06:12:29,66
2017-07-08 06:12:34,64
2017-07-08 06:12:39,63
2017-07-08 06:12:54,64
2017-07-08 06:12:59,67
2017-07-08 06:13:04,65
2017-07-08 06:13:19,65
2017-07-08 06:13:24,64
2017-07-08 06:13:29,63
2017-07-08 06:13:34,65
2017-07-08 06:13:39,64
2017-07-08 06:13:49,65
2017-07-08 06:13:54,67
2017-07-08 06:13:59,69
2017-07-08 06:14:04,70
2017-07-08 06:14:14,70
2017-07-08 06:14:19,69
2017-07-08 06:14:24,68
2017-07-08 06:14:34,66
2017-07-08 06:14:39,64
2017-07-08 06:14:54,66
2017-07-08 06:14:59,65
2017-07-08 06:15:04,65
2017-07-08 06:15:11,67
2017-07-08 06:15:21,68
2017-07-08 06:15:31,66
2017-07-08 06:15:36,64
2017-07-08 06:15:41,61
2017-07-08 06:15:51,63
2017-07-08 06:15:56,62
2017-07-08 06:16:01,64
2017-07-08 06:16:06,65
2017-07-08 06:16:11,69
2017-07-08 06:16:21,70
2017-07-08 06:16:26,66
2017-07-08 06:16:31,67
2017-07-08 06:16:41,68
2017-07-08 06:16:46,69
2017-07-08 06:16:56,68
2017-07-08 06:17:06,69
2017-07-08 06:17:11,69
2017-07-08 06:17:26,69
2017-07-08 06:17:41,69
2017-07-08 06:17:46,74
2017-07-08 06:17:51,79
2017-07-08 06:17:56,69
2017-07-08 06:18:01,64
2017-07-08 06:18:06,63
2017-07-08 06:18:11,62
2017-07-08 06:18:18,64
2017-07-08 06:18:23,63
2017-07-08 06:18:28,62
2017-07-08 06:18:33,63
2017-07-08 06:18:38,61
2017-07-08 06:18:43,62
2017-07-08 06:18:48,64
2017-07-08 06:19:03,64
2017-07-08 06:19:08,65
2017-07-08 06:19:23,62
2017-07-08 06:19:38,60
2017-07-08 06:19:48,61
2017-07-08 06:19:53,62
2017-07-08 06:20:03,63
2017-07-08 06:20:08,64
2017-07-08 06:20:13,65
2017-07-08 06:20:28,67
2017-07-08 06:20:33,66
2017-07-08 06:20:38,63
2017-07-08 06:20:43,64
2017-07-08 06:20:58,64
2017-07-08 06:21:03,65
2017-07-08 06:21:08,64
2017-07-08 06:21:13,62
2017-07-08 06:21:18,61
2017-07-08 06:21:23,62
2017-07-08 06:21:28,61
2017-07-08 06:21:34,61
2017-07-08 06:21:39,64
2017-07-08 06:21:54,64
2017-07-08 06:21:59,63
2017-07-08 06:22:04,64
2017-07-08 06:22:14,65
2017-07-08 06:22:19,66
2017-07-08 06:22:29,65
2017-07-08 06:22:34,66
2017-07-08 06:22:44,63
2017-07-08 06:22:49,67
2017-07-08 06:23:04,68
2017-07-08 06:23:14,69
2017-07-08 06:23:19,70
2017-07-08 06:23:34,68
2017-07-08 06:23:49,68
2017-07-08 06:23:59,65
2017-07-08 06:24:14,65
2017-07-08 06:24:29,65
2017-07-08 06:24:39,67
2017-07-08 06:24:44,68
2017-07-08 06:24:49,65
2017-07-08 06:24:54,66
2017-07-08 06:24:59,65
2017-07-08 06:25:04,66
2017-07-08 06:25:14,65
2017-07-08 06:25:19,64
2017-07-08 06:25:27,64
2017-07-08 06:25:32,63
2017-07-08 06:25:37,60
2017-07-08 06:25:47,62
2017-07-08 06:25:52,63
2017-07-08 06:25:57,66
2017-07-08 06:26:02,68
2017-07-08 06:26:07,70
2017-07-08 06:26:12,67
2017-07-08 06:26:17,64
2017-07-08 06:26:22,65
2017-07-08 06:26:27,66
2017-07-08 06:26:32,67
2017-07-08 06:26:37,68
2017-07-08 06:26:42,66
2017-07-08 06:26:47,67
2017-07-08 06:26:52,68
2017-07-08 06:26:57,67
2017-07-08 06:27:02,64
2017-07-08 06:27:07,63
2017-07-08 06:27:12,65
2017-07-08 06:27:17,66
2017-07-08 06:27:22,69
2017-07-08 06:27:32,67
2017-07-08 06:27:37,66
2017-07-08 06:27:42,62
2017-07-08 06:27:47,61
2017-07-08 06:27:53,61
2017-07-08 06:28:03,63
2017-07-08 06:28:08,65
2017-07-08 06:28:13,66
2017-07-08 06:28:18,68
2017-07-08 06:28:23,67
2017-07-08 06:28:33,68
2017-07-08 06:28:48,67
2017-07-08 06:28:58,66
2017-07-08 06:29:08,64
2017-07-08 06:29:13,63
2017-07-08 06:29:28,64
2017-07-08 06:29:33,62
2017-07-08 06:29:43,64
2017-07-08 06:29:48,65
2017-07-08 06:29:53,64
2017-07-08 06:29:58,66
2017-07-08 06:30:03,67
2017-07-08 06:30:08,68
2017-07-08 06:30:13,69
2017-07-08 06:30:23,67
2017-07-08 06:30:28,66
2017-07-08 06:30:38,64
2017-07-08 06:30:48,63
2017-07-08 06:30:53,65
2017-07-08 06:30:58,64
2017-07-08 06:31:03,65
2017-07-08 06:31:10,64
2017-07-08 06:31:15,63
2017-07-08 06:31:20,64
2017-07-08 06:31:25,67
2017-07-08 06:31:30,68
2017-07-08 06:31:35,71
2017-07-08 06:31:40,70
2017-07-08 06:31:45,69
2017-07-08 06:31:50,68
2017-07-08 06:31:55,65
2017-07-08 06:32:05,64
2017-07-08 06:32:15,62
2017-07-08 06:32:20,61
2017-07-08 06:32:25,63
2017-07-08 06:32:30,64
2017-07-08 06:32:35,62
2017-07-08 06:32:40,62
2017-07-08 06:32:45,66
2017-07-08 06:32:50,67
2017-07-08 06:32:55,70
2017-07-08 06:33:00,71
2017-07-08 06:33:05,69
2017-07-08 06:33:10,71
2017-07-08 06:33:20,70
2017-07-08 06:33:30,69
2017-07-08 06:33:35,68
2017-07-08 06:33:40,70
2017-07-08 06:33:46,72
2017-07-08 06:33:51,73
2017-07-08 06:33:56,71
2017-07-08 06:34:06,70
2017-07-08 06:34:11,69
2017-07-08 06:34:16,68
2017-07-08 06:34:21,66
2017-07-08 06:34:26,64
2017-07-08 06:34:36,65
2017-07-08 06:34:41,66
2017-07-08 06:34:46,68
2017-07-08 06:34:51,67
2017-07-08 06:34:56,67
2017-07-08 06:35:01,66
2017-07-08 06:35:11,65
2017-07-08 06:35:16,66
2017-07-08 06:35:21,63
2017-07-08 06:35:31,64
2017-07-08 06:35:36,67
2017-07-08 06:35:41,69
2017-07-08 06:35:46,70
2017-07-08 06:35:51,67
2017-07-08 06:36:06,68
2017-07-08 06:36:11,67
2017-07-08 06:36:26,66
2017-07-08 06:36:31,65
2017-07-08 06:36:36,64
2017-07-08 06:36:42,66
2017-07-08 06:36:47,68
2017-07-08 06:36:52,71
2017-07-08 06:36:57,72
2017-07-08 06:37:07,71
2017-07-08 06:37:12,76
2017-07-08 06:37:17,78
2017-07-08 06:37:22,73
2017-07-08 06:37:27,69
2017-07-08 06:37:32,66
2017-07-08 06:37:42,67
2017-07-08 06:37:52,68
2017-07-08 06:38:02,65
2017-07-08 06:38:07,63
2017-07-08 06:38:12,62
2017-07-08 06:38:17,64
2017-07-08 06:38:22,67
2017-07-08 06:38:27,70
2017-07-08 06:38:32,69
2017-07-08 06:38:37,66
2017-07-08 06:38:42,65
2017-07-08 06:38:47,64
2017-07-08 06:38:52,65
2017-07-08 06:38:57,66
2017-07-08 06:39:02,64
2017-07-08 06:39:07,63
2017-07-08 06:39:12,67
2017-07-08 06:39:19,66
2017-07-08 06:39:29,67
2017-07-08 06:39:39,65
2017-07-08 06:39:44,68
2017-07-08 06:39:49,65
2017-07-08 06:39:54,62
2017-07-08 06:39:59,64
2017-07-08 06:40:14,67
2017-07-08 06:40:24,65
2017-07-08 06:40:29,63
2017-07-08 06:40:34,64
2017-07-08 06:40:39,65
2017-07-08 06:40:44,67
2017-07-08 06:40:49,65
2017-07-08 06:40:59,68
2017-07-08 06:41:04,67
2017-07-08 06:41:09,65
2017-07-08 06:41:19,67
2017-07-08 06:41:24,64
2017-07-08 06:41:29,62
2017-07-08 06:41:34,64
2017-07-08 06:41:39,67
2017-07-08 06:41:44,68
2017-07-08 06:41:49,66
2017-07-08 06:41:54,67
2017-07-08 06:41:59,69
2017-07-08 06:42:04,67
2017-07-08 06:42:10,67
2017-07-08 06:42:15,69
2017-07-08 06:42:25,66
2017-07-08 06:42:30,67
2017-07-08 06:42:40,64
2017-07-08 06:42:45,65
2017-07-08 06:42:50,64
2017-07-08 06:42:55,63
2017-07-08 06:43:00,61
2017-07-08 06:43:10,61
2017-07-08 06:43:15,62
2017-07-08 06:43:20,63
2017-07-08 06:43:30,65
2017-07-08 06:43:40,67
2017-07-08 06:43:45,70
2017-07-08 06:43:50,68
2017-07-08 06:43:55,69
2017-07-08 06:44:00,64
2017-07-08 06:44:05,61
2017-07-08 06:44:10,60
2017-07-08 06:44:25,60
2017-07-08 06:44:30,61
2017-07-08 06:44:40,64
2017-07-08 06:44:45,66
2017-07-08 06:44:50,67
2017-07-08 06:44:55,66
2017-07-08 06:45:10,65
2017-07-08 06:45:12,65
2017-07-08 06:45:17,63
2017-07-08 06:45:22,63
2017-07-08 06:45:27,63
2017-07-08 06:45:42,64
2017-07-08 06:45:52,68
2017-07-08 06:45:57,72
2017-07-08 06:46:02,75
2017-07-08 06:46:07,79
2017-07-08 06:46:12,74
2017-07-08 06:46:17,68
2017-07-08 06:46:32,66
2017-07-08 06:46:37,65
2017-07-08 06:46:42,68
2017-07-08 06:46:47,69
2017-07-08 06:46:52,68
2017-07-08 06:46:57,69
2017-07-08 06:47:07,68
2017-07-08 06:47:12,67
2017-07-08 06:47:17,66
2017-07-08 06:47:22,68
2017-07-08 06:47:27,69
2017-07-08 06:47:32,68
2017-07-08 06:47:42,67
2017-07-08 06:47:52,70
2017-07-08 06:47:57,73
2017-07-08 06:48:12,73
2017-07-08 06:48:14,73
2017-07-08 06:48:24,73
2017-07-08 06:48:34,73
2017-07-08 06:48:49,73
2017-07-08 06:48:59,74
2017-07-08 06:49:04,74
2017-07-08 06:49:09,70
2017-07-08 06:49:14,70
2017-07-08 06:49:19,64
2017-07-08 06:49:24,62
2017-07-08 06:49:34,65
2017-07-08 06:49:39,66
2017-07-08 06:49:44,68
2017-07-08 06:49:49,70
2017-07-08 06:49:54,71
2017-07-08 06:49:59,69
2017-07-08 06:50:04,66
2017-07-08 06:50:09,68
2017-07-08 06:50:14,66
2017-07-08 06:50:19,65
2017-07-08 06:50:24,63
2017-07-08 06:50:29,62
2017-07-08 06:50:34,64
2017-07-08 06:50:39,65
2017-07-08 06:50:54,65
2017-07-08 06:51:04,64
2017-07-08 06:51:09,63
2017-07-08 06:51:15,62
2017-07-08 06:51:20,64
2017-07-08 06:51:25,69
2017-07-08 06:51:30,65
2017-07-08 06:51:35,63
2017-07-08 06:51:40,63
2017-07-08 06:51:55,62
2017-07-08 06:52:00,61
2017-07-08 06:52:05,62
2017-07-08 06:52:10,61
2017-07-08 06:52:20,61
2017-07-08 06:52:25,62
2017-07-08 06:52:30,62
2017-07-08 06:52:35,65
2017-07-08 06:52:40,67
2017-07-08 06:52:45,68
2017-07-08 06:52:55,67
2017-07-08 06:53:05,65
2017-07-08 06:53:15,63
2017-07-08 06:53:25,61
2017-07-08 06:53:30,60
2017-07-08 06:53:40,59
2017-07-08 06:53:45,60
2017-07-08 06:53:55,62
2017-07-08 06:54:00,63
2017-07-08 06:54:05,64
2017-07-08 06:54:10,65
2017-07-08 06:54:17,64
2017-07-08 06:54:22,64
2017-07-08 06:54:27,63
2017-07-08 06:54:32,62
2017-07-08 06:54:37,63
2017-07-08 06:54:42,62
2017-07-08 06:54:47,61
2017-07-08 06:54:57,59
2017-07-08 06:55:12,60
2017-07-08 06:55:22,61
2017-07-08 06:55:32,60
2017-07-08 06:55:37,61
2017-07-08 06:55:42,62
2017-07-08 06:55:47,63
2017-07-08 06:55:57,62
2017-07-08 06:56:02,63
2017-07-08 06:56:07,64
2017-07-08 06:56:12,66
2017-07-08 06:56:17,67
2017-07-08 06:56:22,64
2017-07-08 06:56:27,63
2017-07-08 06:56:32,61
2017-07-08 06:56:37,60
2017-07-08 06:56:42,61
2017-07-08 06:56:57,61
2017-07-08 06:57:02,62
2017-07-08 06:57:07,60
2017-07-08 06:57:14,58
2017-07-08 06:57:19,59
2017-07-08 06:57:24,60
2017-07-08 06:57:29,61
2017-07-08 06:57:34,63
2017-07-08 06:57:44,64
2017-07-08 06:57:59,63
2017-07-08 06:58:04,64
2017-07-08 06:58:09,63
2017-07-08 06:58:14,61
2017-07-08 06:58:19,64
2017-07-08 06:58:24,63
2017-07-08 06:58:29,61
2017-07-08 06:58:34,62
2017-07-08 06:58:49,62
2017-07-08 06:58:59,62
2017-07-08 06:59:04,63
2017-07-08 06:59:09,61
2017-07-08 06:59:19,62
2017-07-08 06:59:29,63
2017-07-08 06:59:34,64
2017-07-08 06:59:44,64
2017-07-08 06:59:54,71
2017-07-08 06:59:59,68
2017-07-08 07:00:04,64
2017-07-08 07:00:09,62
2017-07-08 07:00:14,61
2017-07-08 07:00:20,60
2017-07-08 07:00:25,60
2017-07-08 07:00:35,61
2017-07-08 07:00:40,62
2017-07-08 07:00:45,62
2017-07-08 07:00:55,61
2017-07-08 07:01:00,60
2017-07-08 07:01:05,61
2017-07-08 07:01:10,62
2017-07-08 07:01:15,62
2017-07-08 07:01:20,61
2017-07-08 07:01:25,60
2017-07-08 07:01:30,60
2017-07-08 07:01:35,60
2017-07-08 07:01:40,63
2017-07-08 07:01:45,64
